scenario,case,case_label,year,inv_bn,depreciation_bn,opening_rab_bn,closing_rab_bn,wacc_times_rab_bn,opex_bn,total_cost_bn,demand_twh,system_avg_ct_per_kwh,system_avg_eur_per_mwh,system_avg_eur_per_kwh
85%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2030,33.5742,8.8389,294.6300,319.3654,16.2047,18.8200,43.8636,642.2022,6.8302,68.3018,0.0683
85%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2031,32.8179,9.5810,319.3654,342.6023,17.5651,19.3600,46.5061,669.6549,6.9448,69.4478,0.0694
85%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2032,32.8179,10.2781,342.6023,365.1422,18.8431,19.9100,49.0312,697.1076,7.0335,70.3352,0.0703
85%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2033,32.8179,10.9543,365.1422,387.0058,20.0828,20.4500,51.4871,724.5604,7.1060,71.0598,0.0711
85%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2034,32.8179,11.6102,387.0058,408.2136,21.2853,21.0000,53.8955,752.0131,7.1668,71.6683,0.0717
85%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2035,32.8179,12.2464,408.2136,428.7851,22.4517,21.5500,56.2482,779.4659,7.2162,72.1624,0.0722
85%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2036,32.8179,12.8636,428.7851,448.7395,23.5832,22.0900,58.5367,806.9186,7.2544,72.5435,0.0725
85%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2037,32.8179,13.4622,448.7395,468.0952,24.6807,22.6400,60.7829,834.3714,7.2849,72.8487,0.0728
85%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2038,23.1656,14.0429,468.0952,477.2180,25.7452,23.1800,62.9681,861.8241,7.3064,73.0637,0.0731
85%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2039,23.1656,14.3165,477.2180,486.0670,26.2470,23.7300,64.2935,889.2768,7.2299,72.2987,0.0723
85%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2040,23.1656,14.5820,486.0670,494.6506,26.7337,24.2700,65.5857,916.7296,7.1543,71.5431,0.0715
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2023,15.0000,5.5800,186.0000,195.4200,9.3744,15.0000,29.9544,510.0000,5.8734,58.7341,0.0587
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2024,18.0000,5.8626,195.4200,207.5574,9.8492,15.5500,31.2618,520.0000,6.0119,60.1188,0.0601
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2025,18.0000,6.2267,207.5574,219.3307,10.4609,16.0900,32.7776,530.0000,6.1845,61.8446,0.0618
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2026,23.0000,6.5799,219.3307,235.7508,11.0543,16.6400,34.2742,552.4404,6.2041,62.0414,0.0620
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2027,23.0000,7.0725,235.7508,251.6782,11.8818,17.1800,36.1344,574.8809,6.2855,62.8554,0.0629
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2028,30.0000,7.5503,251.6782,274.1279,12.6846,17.7300,37.9649,597.3213,6.3559,63.5586,0.0636
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2029,30.0000,8.2238,274.1279,295.9041,15.0770,18.2700,41.5709,619.7617,6.7076,67.0756,0.0671
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2030,34.0000,8.8771,295.9041,321.0269,16.2747,18.8200,43.9718,642.2022,6.8470,68.4704,0.0685
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2031,34.0000,9.6308,321.0269,345.3961,17.6565,19.3600,46.6473,669.6549,6.9659,69.6587,0.0697
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2032,34.0000,10.3619,345.3961,369.0342,18.9968,19.9100,49.2687,697.1076,7.0676,70.6758,0.0707
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2033,34.0000,11.0710,369.0342,391.9632,20.2969,20.4500,51.8179,724.5604,7.1516,71.5163,0.0715
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2034,34.0000,11.7589,391.9632,414.2043,21.5580,21.0000,54.3169,752.0131,7.2229,72.2286,0.0722
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2035,34.0000,12.4261,414.2043,435.7782,22.7812,21.5500,56.7574,779.4659,7.2816,72.8157,0.0728
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2036,34.0000,13.0733,435.7782,456.7048,23.9678,22.0900,59.1311,806.9186,7.3280,73.2802,0.0733
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2037,34.0000,13.7011,456.7048,477.0037,25.1188,22.6400,61.4599,834.3714,7.3660,73.6601,0.0737
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2038,24.0000,14.3101,477.0037,486.6936,26.2352,23.1800,63.7253,861.8241,7.3942,73.9424,0.0739
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2039,24.0000,14.6008,486.6936,496.0928,26.7681,23.7300,65.0990,889.2768,7.3204,73.2044,0.0732
85%,B_denominator_only,Case B — Excel B investment unchanged; PyPSA end-use denominator only,2040,24.0000,14.8828,496.0928,505.2100,27.2851,24.2700,66.4379,916.7296,7.2473,72.4727,0.0725
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2023,15.0000,5.5800,186.0000,195.4200,9.3744,15.0000,29.9544,510.0000,5.8734,58.7341,0.0587
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2024,18.0000,5.8626,195.4200,207.5574,9.8492,15.5500,31.2618,520.0000,6.0119,60.1188,0.0601
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2025,18.0000,6.2267,207.5574,219.3307,10.4609,16.0900,32.7776,530.0000,6.1845,61.8446,0.0618
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2026,21.7026,6.5799,219.3307,234.4534,11.0543,16.6400,34.2742,552.4404,6.2041,62.0414,0.0620
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2027,21.7026,7.0336,234.4534,249.1224,11.8165,17.1800,36.0301,574.8809,6.2674,62.6739,0.0627
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2028,28.3078,7.4737,249.1224,269.9565,12.5558,17.7300,37.7594,597.3213,6.3215,63.2146,0.0632
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2029,28.3078,8.0987,269.9565,290.1656,14.8476,18.2700,41.2163,619.7617,6.6503,66.5035,0.0665
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2030,32.0821,8.7050,290.1656,313.5428,15.9591,18.8200,43.4841,642.2022,6.7711,67.7109,0.0677
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2031,28.4446,9.4063,313.5428,332.5811,17.2449,19.3600,46.0111,669.6549,6.8709,68.7087,0.0687
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2032,28.4446,9.9774,332.5811,351.0482,18.2920,19.9100,48.1794,697.1076,6.9113,69.1133,0.0691
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2033,28.4446,10.5314,351.0482,368.9613,19.3077,20.4500,50.2891,724.5604,6.9406,69.4064,0.0694
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2034,28.4446,11.0688,368.9613,386.3371,20.2929,21.0000,52.3617,752.0131,6.9629,69.6287,0.0696
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2035,28.4446,11.5901,386.3371,403.1915,21.2485,21.5500,54.3887,779.4659,6.9777,69.7768,0.0698
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2036,28.4446,12.0957,403.1915,419.5404,22.1755,22.0900,56.3613,806.9186,6.9848,69.8475,0.0698
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2037,28.4446,12.5862,419.5404,435.3987,23.0747,22.6400,58.3009,834.3714,6.9874,69.8741,0.0699
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2038,20.0785,13.0620,435.3987,442.4153,23.9469,23.1800,60.1889,861.8241,6.9839,69.8390,0.0698
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2039,20.0785,13.2725,442.4153,449.2214,24.3328,23.7300,61.3353,889.2768,6.8972,68.9721,0.0690
85%,C_dso_capacity_all_inv,Case C — all Inv_base × (German DSO stock_s / stock_Build),2040,20.0785,13.4766,449.2214,455.8233,24.7072,24.2700,62.4538,916.7296,6.8127,68.1268,0.0681
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2023,15.0000,5.5800,186.0000,195.4200,9.3744,15.0000,29.9544,510.0000,5.8734,58.7341,0.0587
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2024,18.0000,5.8626,195.4200,207.5574,9.8492,15.5500,31.2618,520.0000,6.0119,60.1188,0.0601
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2025,18.0000,6.2267,207.5574,219.3307,10.4609,16.0900,32.7776,530.0000,6.1845,61.8446,0.0618
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2026,21.7026,6.5799,219.3307,234.4534,11.0543,16.6400,34.2742,552.4404,6.2041,62.0414,0.0620
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2027,21.7026,7.0336,234.4534,249.1224,11.8165,17.1800,36.0301,574.8809,6.2674,62.6739,0.0627
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2028,28.3078,7.4737,249.1224,269.9566,12.5558,17.7300,37.7594,597.3213,6.3215,63.2146,0.0632
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2029,28.3078,8.0987,269.9566,290.1657,14.8476,18.2700,41.2163,619.7617,6.6503,66.5035,0.0665
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2030,32.0822,8.7050,290.1657,313.5429,15.9591,18.8200,43.4841,642.2022,6.7711,67.7109,0.0677
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2031,28.4446,9.4063,313.5429,332.5812,17.2449,19.3600,46.0111,669.6549,6.8709,68.7087,0.0687
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2032,28.4446,9.9774,332.5812,351.0483,18.2920,19.9100,48.1794,697.1076,6.9113,69.1133,0.0691
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2033,28.4446,10.5314,351.0483,368.9614,19.3077,20.4500,50.2891,724.5604,6.9406,69.4064,0.0694
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2034,28.4446,11.0688,368.9614,386.3372,20.2929,21.0000,52.3617,752.0131,6.9629,69.6287,0.0696
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2035,28.4446,11.5901,386.3372,403.1916,21.2485,21.5500,54.3887,779.4659,6.9777,69.7768,0.0698
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2036,28.4446,12.0957,403.1916,419.5405,22.1755,22.0900,56.3613,806.9186,6.9848,69.8476,0.0698
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2037,28.4446,12.5862,419.5405,435.3988,23.0747,22.6400,58.3009,834.3714,6.9874,69.8741,0.0699
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2038,20.0785,13.0620,435.3988,442.4154,23.9469,23.1800,60.1889,861.8241,6.9839,69.8390,0.0698
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2039,20.0785,13.2725,442.4154,449.2215,24.3328,23.7300,61.3353,889.2768,6.8972,68.9721,0.0690
85%,D_peak_flow_all_inv,Case D — all Inv_base × (German peak HV→LV_s / peak_Build),2040,20.0785,13.4766,449.2215,455.8234,24.7072,24.2700,62.4538,916.7296,6.8127,68.1268,0.0681
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2023,15.0000,5.5800,186.0000,195.4200,9.3744,15.0000,29.9544,510.0000,5.8734,58.7341,0.0587
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2024,18.0000,5.8626,195.4200,207.5574,9.8492,15.5500,31.2618,520.0000,6.0119,60.1188,0.0601
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2025,18.0000,6.2267,207.5574,219.3307,10.4609,16.0900,32.7776,530.0000,6.1845,61.8446,0.0618
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2026,21.8724,6.5799,219.3307,234.6231,11.0543,16.6400,34.2742,552.4404,6.2041,62.0414,0.0620
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2027,21.8724,7.0387,234.6231,249.4568,11.8250,17.1800,36.0437,574.8809,6.2698,62.6977,0.0627
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2028,28.5292,7.4837,249.4568,270.5022,12.5726,17.7300,37.7863,597.3213,6.3260,63.2596,0.0633
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2029,28.5292,8.1151,270.5022,290.9163,14.8776,18.2700,41.2627,619.7617,6.6578,66.5783,0.0666
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2030,32.3331,8.7275,290.9163,314.5219,16.0004,18.8200,43.5479,642.2022,6.7810,67.8102,0.0678
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2031,31.5449,9.4357,314.5219,336.6311,17.2987,19.3600,46.0944,669.6549,6.8833,68.8330,0.0688
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2032,31.5449,10.0989,336.6311,358.0771,18.5147,19.9100,48.5236,697.1076,6.9607,69.6071,0.0696
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2033,31.5449,10.7423,358.0771,378.8797,19.6942,20.4500,50.8866,724.5604,7.0231,70.2309,0.0702
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2034,31.5449,11.3664,378.8797,399.0582,20.8384,21.0000,53.2048,752.0131,7.0750,70.7498,0.0707
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2035,31.5449,11.9717,399.0582,418.6313,21.9482,21.5500,55.4699,779.4659,7.1164,71.1640,0.0712
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2036,31.5449,12.5589,418.6313,437.6173,23.0247,22.0900,57.6737,806.9186,7.1474,71.4740,0.0715
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2037,31.5449,13.1285,437.6173,456.0336,24.0689,22.6400,59.8375,834.3714,7.1716,71.7156,0.0717
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2038,22.2670,13.6810,456.0336,464.6196,25.0818,23.1800,61.9429,861.8241,7.1874,71.8741,0.0719
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2039,22.2670,13.9386,464.6196,472.9480,25.5541,23.7300,63.2227,889.2768,7.1094,71.0945,0.0711
85%,E_tso_dso_split,Case E — VNB share × DSO peak; ÜNB share × TSO stock GW-km (recommended),2040,22.2670,14.1884,472.9480,481.0265,26.0121,24.2700,64.4706,916.7296,7.0327,70.3267,0.0703
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2023,15.0000,5.5800,186.0000,195.4200,9.3744,15.0000,29.9544,510.0000,5.8734,58.7341,0.0587
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2024,18.0000,5.8626,195.4200,207.5574,9.8492,15.5500,31.2618,520.0000,6.0119,60.1188,0.0601
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2025,18.0000,6.2267,207.5574,219.3307,10.4609,16.0900,32.7776,530.0000,6.1845,61.8446,0.0618
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2026,22.4537,6.5799,219.3307,235.2045,11.0543,16.6400,34.2742,552.4404,6.2041,62.0414,0.0620
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2027,22.4537,7.0561,235.2045,250.6021,11.8543,17.1800,36.0904,574.8809,6.2779,62.7790,0.0628
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2028,29.2875,7.5181,250.6021,272.3715,12.6303,17.7300,37.8784,597.3213,6.3414,63.4138,0.0634
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2029,29.2875,8.1711,272.3715,293.4879,14.9804,18.2700,41.4216,619.7617,6.6835,66.8347,0.0668
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2030,33.1925,8.8046,293.4879,317.8757,16.1418,18.8200,43.7665,642.2022,6.8151,68.1506,0.0682
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2031,31.6609,9.5363,317.8757,340.0004,17.4832,19.3600,46.3794,669.6549,6.9259,69.2587,0.0693
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2032,31.6609,10.2000,340.0004,361.4612,18.7000,19.9100,48.8100,697.1076,7.0018,70.0179,0.0700
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2033,31.6609,10.8438,361.4612,382.2783,19.8804,20.4500,51.1742,724.5604,7.0628,70.6279,0.0706
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2034,31.6609,11.4683,382.2783,402.4708,21.0253,21.0000,53.4937,752.0131,7.1134,71.1339,0.0711
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2035,31.6609,12.0741,402.4708,422.0575,22.1359,21.5500,55.7600,779.4659,7.1536,71.5362,0.0715
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2036,31.6609,12.6617,422.0575,441.0567,23.2132,22.0900,57.9649,806.9186,7.1835,71.8349,0.0718
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2037,31.6609,13.2317,441.0567,459.4859,24.2581,22.6400,60.1298,834.3714,7.2066,72.0660,0.0721
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2038,22.3489,13.7846,459.4859,468.0501,25.2717,23.1800,62.2363,861.8241,7.2215,72.2146,0.0722
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2039,22.3489,14.0415,468.0501,476.3575,25.7428,23.7300,63.5143,889.2768,7.1422,71.4224,0.0714
85%,E_dso_only_tso_nep,Sensitivity — VNB share × DSO peak; ÜNB share left at Excel B (NEP TSO continues),2040,22.3489,14.2907,476.3575,484.4156,26.1997,24.2700,64.7604,916.7296,7.0643,70.6428,0.0706
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2023,15.0000,5.5800,186.0000,195.4200,9.3744,15.0000,29.9544,510.0000,5.8734,58.7341,0.0587
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2024,18.0000,5.8626,195.4200,207.5574,9.8492,15.5500,31.2618,520.0000,6.0119,60.1188,0.0601
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2025,18.0000,6.2267,207.5574,219.3307,10.4609,16.0900,32.7776,530.0000,6.1845,61.8446,0.0618
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2026,18.0339,6.5799,219.3307,230.7846,11.0543,16.6400,34.2742,552.4404,6.2041,62.0414,0.0620
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2027,18.0339,6.9235,230.7846,241.8949,11.6315,17.1800,35.7351,574.8809,6.2161,62.1608,0.0622
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2028,23.5224,7.2568,241.8949,258.1605,12.1915,17.7300,37.1784,597.3213,6.2242,62.2418,0.0622
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2029,23.5224,7.7448,258.1605,273.9381,14.1988,18.2700,40.2136,619.7617,6.4886,64.8856,0.0649
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2030,26.6587,8.2181,273.9381,292.3787,15.0666,18.8200,42.1047,642.2022,6.5563,65.5631,0.0656
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2031,31.3692,8.7714,292.3787,314.9765,16.0808,19.3600,44.2122,669.6549,6.6022,66.0223,0.0660
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2032,31.3692,9.4493,314.9765,336.8964,17.3237,19.9100,46.6830,697.1076,6.6967,66.9667,0.0670
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2033,31.3692,10.1069,336.8964,358.1587,18.5293,20.4500,49.0862,724.5604,6.7746,67.7462,0.0677
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2034,31.3692,10.7448,358.1587,378.7831,19.6987,21.0000,51.4435,752.0131,6.8408,68.4077,0.0684
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2035,31.3692,11.3635,378.7831,398.7888,20.8331,21.5500,53.7466,779.4659,6.8953,68.9531,0.0690
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2036,31.3692,11.9637,398.7888,418.1943,21.9334,22.0900,55.9870,806.9186,6.9384,69.3838,0.0694
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2037,31.3692,12.5458,418.1943,437.0176,23.0007,22.6400,58.1865,834.3714,6.9737,69.7370,0.0697
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2038,22.1429,13.1105,437.0176,446.0501,24.0360,23.1800,60.3265,861.8241,6.9999,69.9986,0.0700
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2039,22.1429,13.3815,446.0501,454.8115,24.5328,23.7300,61.6443,889.2768,6.9320,69.3195,0.0693
85%,E_tso_new_volume,Sensitivity — VNB × DSO peak; ÜNB × TSO *new* GW-km (not recommended),2040,22.1429,13.6443,454.8115,463.3101,25.0146,24.2700,62.9290,916.7296,6.8645,68.6451,0.0686
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2023,15.0000,5.5800,186.0000,195.4200,9.3744,15.0000,29.9544,510.0000,5.8734,58.7341,0.0587
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2024,18.0000,5.8626,195.4200,207.5574,9.8492,15.5500,31.2618,520.0000,6.0119,60.1188,0.0601
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2025,18.0000,6.2267,207.5574,219.3307,10.4609,16.0900,32.7776,530.0000,6.1845,61.8446,0.0618
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2026,23.1512,6.5799,219.3307,235.9019,11.0543,16.6400,34.2742,554.9242,6.1764,61.7637,0.0618
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2027,23.1512,7.0771,235.9019,251.9760,11.8895,17.1800,36.1465,579.8483,6.2338,62.3379,0.0623
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2028,30.1972,7.5593,251.9760,274.6139,12.6996,17.7300,37.9889,604.7725,6.2815,62.8151,0.0628
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2029,30.1972,8.2384,274.6139,296.5727,15.1038,18.2700,41.6122,629.6967,6.6083,66.0829,0.0661
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2030,34.2235,8.8972,296.5727,321.8989,16.3115,18.8200,44.0287,654.6208,6.7258,67.2583,0.0673
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2031,31.8672,9.6570,321.8989,344.1092,17.7044,19.3600,46.7214,678.1760,6.8893,68.8928,0.0689
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2032,31.8672,10.3233,344.1092,365.6531,18.9260,19.9100,49.1593,701.7311,7.0054,70.0543,0.0701
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2033,31.8672,10.9696,365.6531,386.5507,20.1109,20.4500,51.5305,725.2862,7.1049,71.0485,0.0710
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2034,31.8672,11.5965,386.5507,406.8214,21.2603,21.0000,53.8568,748.8414,7.1920,71.9202,0.0719
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2035,31.8672,12.2046,406.8214,426.4840,22.3752,21.5500,56.1298,772.3965,7.2670,72.6697,0.0727
75%,A_demand_scaled,Case A — Excel method: Inv × (end-use_s / end-use_Build),2036,31.8672,12.7945,426.4840,445.5566,23.4566,22.0900,58.3411,795.9517,7.3297,73.2973,0.0733
